area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,266.5,253.7,272.8,269.2,269.9
Toronto W02,301.6,287.4,318.9,284.5,314.7
Toronto W03,309.1,312.1,302.8,272.5,308.4
Toronto W04,281.4,271.7,259.2,244.3,300.8
Toronto W05,267.3,267.9,246.2,254.4,295.8
Toronto W06,238.6,292.9,247.7,298.8,208.6
Toronto W07,251.1,263.9,241.6,-,169.6
Toronto W08,242.0,224.8,230.2,266.8,253.4
Toronto W09,264.5,252.2,222.8,289.6,275.5
Toronto W10,285.8,275.4,282.3,245.9,302.2
Toronto C01,333.6,330.5,315.1,291.5,336.2
Toronto C02,286.0,251.0,285.9,277.1,290.3
Toronto C03,315.5,295.5,313.3,-,347.6
Toronto C04,254.5,252.7,260.4,-,251.6
Toronto C06,297.5,268.7,226.9,259.5,324.1
Toronto C07,273.7,292.2,207.1,260.2,267.6
Toronto C08,301.7,294.6,285.8,297.1,302.7
Toronto C09,195.3,146.0,159.9,302.7,220.6
Toronto C10,294.9,272.1,260.2,288.5,307.3
Toronto C11,285.1,216.7,252.5,237.0,336.3
Toronto C12,225.9,205.9,266.6,205.4,284.7
Toronto C13,261.1,249.5,225.5,243.2,273.7
Toronto C14,287.4,265.8,210.6,316.5,289.2
Toronto C15,262.2,286.3,232.7,277.2,254.7
Toronto E01,363.1,351.0,359.1,418.6,365.0
Toronto E02,301.4,261.1,319.2,342.7,275.8
Toronto E03,283.4,290.7,268.3,-,273.9
Toronto E04,293.3,273.2,287.0,268.6,336.0
Toronto E05,268.4,269.9,257.7,269.3,267.9
Toronto E06,279.1,281.4,281.1,-,264.0
Toronto E07,292.2,287.7,273.7,277.5,301.0
Toronto E08,286.8,267.5,238.7,292.9,321.2
Toronto E09,285.9,275.0,267.9,312.0,293.8
Toronto E10,280.4,264.8,262.3,330.4,282.3
Toronto E11,294.5,289.7,292.5,233.0,345.8
