area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,325.7,347.2,363.8,280.9,312.5
Toronto W02,381.7,360.1,410.0,407.3,362.9
Toronto W03,377.4,384.4,389.7,289.4,357.0
Toronto W04,355.1,333.0,334.6,302.8,392.4
Toronto W05,318.3,319.5,304.6,317.4,336.3
Toronto W06,289.0,377.3,343.9,350.6,236.9
Toronto W07,308.4,328.7,322.7,245.5,182.1
Toronto W08,294.0,303.7,329.4,337.0,279.3
Toronto W09,318.6,324.3,345.8,258.0,324.5
Toronto W10,354.5,329.4,340.8,398.4,371.0
Toronto C01,349.3,423.9,419.8,345.7,342.1
Toronto C02,322.7,315.8,335.5,324.4,314.6
Toronto C03,374.4,358.3,373.3,-,396.0
Toronto C04,301.3,311.1,310.7,-,262.1
Toronto C06,326.3,321.5,308.2,305.1,332.1
Toronto C07,335.0,355.4,287.9,307.0,328.8
Toronto C08,306.7,319.3,340.9,338.9,303.4
Toronto C09,263.4,271.6,274.5,309.9,248.3
Toronto C10,317.9,311.3,304.8,290.6,323.7
Toronto C11,365.9,335.1,364.8,312.6,383.3
Toronto C12,280.6,277.5,336.3,250.2,304.7
Toronto C13,322.6,327.3,316.3,296.6,318.5
Toronto C14,316.9,364.1,285.5,328.7,304.2
Toronto C15,326.8,342.4,290.1,330.9,323.6
Toronto E01,403.4,415.0,420.7,490.1,311.4
Toronto E02,366.5,327.0,390.5,381.9,317.3
Toronto E03,352.6,361.5,341.5,-,327.3
Toronto E04,347.0,329.3,345.4,307.3,396.9
Toronto E05,311.0,328.4,321.3,340.1,277.4
Toronto E06,350.5,360.6,363.9,323.2,306.4
Toronto E07,344.3,345.5,339.5,353.4,340.9
Toronto E08,349.1,340.3,313.4,320.3,371.9
Toronto E09,338.7,335.2,322.3,367.2,339.4
Toronto E10,351.2,337.4,340.5,397.2,334.0
Toronto E11,369.4,356.1,368.4,295.7,456.1
