area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,159.0,169.1,176.9,203.9,133.3
Toronto W02,192.3,199.6,222.3,149.5,135.4
Toronto W03,186.1,189.4,194.0,-,131.0
Toronto W04,162.7,171.7,170.4,142.4,140.9
Toronto W05,149.5,166.7,154.5,145.4,118.9
Toronto W06,152.7,184.9,154.8,154.3,124.6
Toronto W07,166.5,172.5,161.1,128.3,112.2
Toronto W08,149.7,160.8,162.9,139.1,138.7
Toronto W09,161.4,170.2,163.8,158.0,145.5
Toronto W10,156.6,170.1,161.7,144.0,135.3
Toronto C01,187.3,200.1,210.9,182.9,182.9
Toronto C02,187.1,175.6,196.9,184.7,182.6
Toronto C03,195.6,190.5,199.6,-,206.2
Toronto C04,171.1,177.3,178.1,162.4,141.6
Toronto C06,181.9,189.0,163.5,0.0,174.9
Toronto C07,170.3,200.4,167.0,146.6,147.4
Toronto C08,174.7,158.9,189.2,178.7,173.9
Toronto C09,128.1,119.2,137.1,166.2,133.3
Toronto C10,185.7,180.1,180.9,224.8,188.3
Toronto C11,176.8,166.2,186.9,116.8,187.5
Toronto C12,164.6,157.3,180.5,184.7,178.3
Toronto C13,167.2,181.5,169.8,171.8,149.3
Toronto C14,176.0,214.4,193.9,212.6,157.2
Toronto C15,177.4,209.0,191.0,187.6,142.2
Toronto E01,212.3,209.9,225.8,205.5,181.2
Toronto E02,188.7,172.1,197.6,197.6,189.0
Toronto E03,182.6,186.2,182.1,-,142.7
Toronto E04,180.3,186.3,173.7,174.8,179.8
Toronto E05,173.6,197.2,191.7,174.4,145.4
Toronto E06,184.0,184.5,185.4,-,177.3
Toronto E07,188.1,211.3,203.1,189.9,161.9
Toronto E08,169.2,179.7,159.7,169.5,150.7
Toronto E09,169.2,185.2,167.9,165.5,151.3
Toronto E10,186.3,187.2,184.2,190.4,144.8
Toronto E11,168.3,189.3,183.5,141.3,131.8
