area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,225.6,220.8,238.4,240.3,222.8
Toronto W02,257.0,247.4,290.9,242.2,240.8
Toronto W03,266.5,270.5,264.3,236.6,241.2
Toronto W04,238.7,242.6,227.0,220.1,235.4
Toronto W05,224.8,236.3,216.5,220.9,226.6
Toronto W06,195.4,256.4,212.3,259.8,163.2
Toronto W07,218.5,231.9,207.5,0.0,137.9
Toronto W08,202.8,204.5,203.3,209.2,201.2
Toronto W09,222.6,219.3,202.0,251.5,220.0
Toronto W10,227.2,230.0,235.8,204.9,229.3
Toronto C01,266.0,282.2,273.5,256.1,264.9
Toronto C02,244.3,219.0,251.1,252.4,241.4
Toronto C03,279.3,261.5,278.5,-,310.0
Toronto C04,246.0,248.9,257.0,289.4,226.3
Toronto C06,264.8,265.1,217.5,229.0,267.5
Toronto C07,246.8,294.6,212.0,226.2,221.2
Toronto C08,244.3,250.0,247.6,247.3,243.8
Toronto C09,163.2,131.4,145.2,262.0,180.9
Toronto C10,253.9,253.1,244.4,243.5,257.4
Toronto C11,240.9,198.4,222.7,212.6,275.8
Toronto C12,216.2,198.8,264.1,213.6,264.4
Toronto C13,237.9,251.6,225.1,241.7,224.9
Toronto C14,253.9,296.2,227.6,299.3,237.0
Toronto C15,246.9,311.0,256.9,280.1,210.4
Toronto E01,301.7,297.5,306.1,353.2,277.3
Toronto E02,266.0,231.3,278.4,294.6,249.1
Toronto E03,245.2,253.8,236.6,-,217.1
Toronto E04,248.6,241.9,252.8,228.3,268.8
Toronto E05,241.2,251.1,242.1,250.8,225.1
Toronto E06,251.1,252.9,252.6,227.7,235.3
Toronto E07,254.2,266.3,254.9,255.9,244.5
Toronto E08,249.7,244.4,219.0,241.4,263.2
Toronto E09,239.4,241.5,231.4,272.1,233.7
Toronto E10,252.5,242.6,234.4,306.2,235.6
Toronto E11,253.1,258.9,251.3,195.4,289.9
