area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,265.9,253.1,271.3,266.9,269.0
Toronto W02,288.5,270.3,308.7,285.6,298.4
Toronto W03,297.0,295.7,294.8,276.3,297.2
Toronto W04,265.3,259.8,253.3,236.5,277.8
Toronto W05,252.6,254.7,233.8,247.9,272.3
Toronto W06,218.9,277.2,222.7,295.8,189.0
Toronto W07,238.6,253.1,220.5,-,155.8
Toronto W08,227.6,216.8,210.0,256.2,234.7
Toronto W09,247.8,234.3,209.9,285.3,257.3
Toronto W10,254.7,254.9,258.1,224.5,260.4
Toronto C01,304.5,312.4,296.5,286.0,305.1
Toronto C02,271.6,230.7,265.2,287.0,277.7
Toronto C03,301.5,276.2,297.7,-,342.4
Toronto C04,247.7,248.7,251.9,0.0,237.4
Toronto C06,280.9,258.8,223.4,246.7,303.7
Toronto C07,258.4,284.2,202.2,244.2,248.6
Toronto C08,280.6,290.3,286.1,291.5,279.8
Toronto C09,193.5,140.7,156.4,301.8,221.0
Toronto C10,279.4,262.4,251.3,284.8,288.6
Toronto C11,276.4,214.0,245.2,229.6,324.2
Toronto C12,222.2,205.5,263.9,198.3,280.5
Toronto C13,251.1,251.2,224.9,228.7,253.7
Toronto C14,269.1,261.9,208.6,292.3,268.9
Toronto C15,245.1,279.5,229.2,272.1,230.0
Toronto E01,347.6,336.3,345.4,400.1,342.7
Toronto E02,292.8,254.9,306.1,330.4,272.1
Toronto E03,273.9,281.6,259.2,-,261.7
Toronto E04,270.7,251.2,259.8,250.6,313.9
Toronto E05,246.5,255.1,245.6,251.8,235.9
Toronto E06,270.3,270.7,266.7,0.0,262.7
Toronto E07,266.1,270.1,256.6,260.8,266.2
Toronto E08,275.4,258.1,229.8,268.0,309.3
Toronto E09,257.8,251.9,240.2,282.3,260.7
Toronto E10,267.2,254.0,250.3,313.1,275.1
Toronto E11,270.4,273.7,270.5,206.1,313.9
