area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,251.1,244.5,260.1,256.7,250.6
Toronto W02,282.1,268.5,307.4,277.6,280.0
Toronto W03,293.0,293.5,292.4,275.1,278.8
Toronto W04,259.4,257.2,247.4,228.9,267.8
Toronto W05,249.5,249.0,228.3,250.0,270.1
Toronto W06,214.2,268.4,214.8,287.0,186.2
Toronto W07,229.9,244.3,211.7,-,152.6
Toronto W08,223.2,211.7,203.9,248.7,231.1
Toronto W09,242.4,229.4,207.4,276.8,251.5
Toronto W10,248.9,248.0,251.7,221.8,255.0
Toronto C01,302.9,310.9,294.3,282.1,303.5
Toronto C02,270.4,230.2,264.5,276.9,277.1
Toronto C03,298.3,278.4,301.0,-,327.6
Toronto C04,247.9,250.7,253.5,0.0,232.2
Toronto C06,279.3,256.1,208.9,240.0,303.8
Toronto C07,255.8,284.4,203.2,237.5,244.9
Toronto C08,279.3,289.6,286.1,288.3,278.4
Toronto C09,182.6,134.8,151.2,304.6,204.0
Toronto C10,282.8,274.6,263.2,281.3,288.4
Toronto C11,266.8,202.3,233.4,228.0,316.3
Toronto C12,220.9,204.9,263.1,197.7,279.4
Toronto C13,249.1,255.0,229.1,231.0,246.2
Toronto C14,269.6,266.0,216.3,300.4,267.7
Toronto C15,242.9,275.0,226.2,278.9,226.4
Toronto E01,343.6,332.3,342.8,392.5,335.4
Toronto E02,291.0,254.4,308.3,322.7,264.5
Toronto E03,271.4,278.5,260.6,-,252.6
Toronto E04,264.7,246.7,249.2,255.9,304.3
Toronto E05,245.2,253.0,243.5,248.8,235.9
Toronto E06,267.6,269.9,272.9,0.0,251.7
Toronto E07,264.5,267.3,256.4,255.7,265.0
Toronto E08,274.0,258.6,231.4,272.5,303.5
Toronto E09,257.5,250.6,235.6,286.4,261.3
Toronto E10,261.8,248.5,244.3,312.6,265.8
Toronto E11,266.5,272.6,265.5,203.9,306.5
