area,composite_hpi,single_family_detached_hpi,single_family_attached_hpi,townhouse_hpi,apartment_hpi
Toronto W01,182.2,201.5,220.0,205.4,153.1
Toronto W02,231.6,240.6,277.5,172.8,160.1
Toronto W03,234.1,242.0,243.2,144.9,163.4
Toronto W04,204.9,215.2,211.8,187.8,171.3
Toronto W05,195.3,214.3,198.4,199.3,163.6
Toronto W06,185.1,245.0,202.1,232.2,135.3
Toronto W07,209.6,223.0,204.8,152.4,116.3
Toronto W08,176.0,193.5,198.5,181.1,156.9
Toronto W09,193.6,202.6,185.9,201.4,174.1
Toronto W10,194.0,215.0,204.5,178.8,158.9
Toronto C01,212.2,218.3,237.0,207.6,208.1
Toronto C02,222.0,205.9,234.0,212.0,215.0
Toronto C03,241.0,238.5,249.4,-,230.0
Toronto C04,215.4,224.3,225.7,186.6,166.1
Toronto C06,238.1,268.4,215.5,-,198.0
Toronto C07,225.5,293.2,215.4,186.8,174.1
Toronto C08,194.3,173.7,211.7,203.7,194.2
Toronto C09,136.5,127.9,143.1,173.1,140.4
Toronto C10,221.8,239.6,234.2,251.9,210.0
Toronto C11,201.8,191.7,212.7,136.5,212.4
Toronto C12,198.4,193.7,227.5,235.1,193.4
Toronto C13,204.8,236.8,220.0,212.0,164.4
Toronto C14,218.0,290.0,236.2,261.8,185.4
Toronto C15,219.5,287.9,252.0,235.9,159.3
Toronto E01,238.1,235.1,248.3,238.1,210.0
Toronto E02,221.4,196.6,233.5,232.6,227.6
Toronto E03,220.9,232.3,213.0,-,159.8
Toronto E04,218.3,229.4,216.9,199.6,202.5
Toronto E05,224.4,256.3,252.4,230.1,174.3
Toronto E06,230.6,233.7,232.2,215.2,207.9
Toronto E07,228.0,265.9,252.0,236.4,187.2
Toronto E08,209.1,224.8,201.5,201.2,174.4
Toronto E09,206.0,233.0,206.8,218.2,174.2
Toronto E10,228.0,228.2,217.5,243.8,160.5
Toronto E11,216.5,238.2,232.8,178.4,184.5
